58.984585	49.520667
37.153483	71.176672
55.752211	50.704355
44.843325	58.487664
43.565034	60.595826
52.919318	52.065231
47.922736	55.497996
46.489271	56.830699
39.919889	66.493346
37.763917	69.511491
51.105091	53.108556
41.604193	64.498658
38.95533	67.730284
49.923826	54.172457
42.513287	63.044476
