222.61	222.61
885.02	3.6568e-08
1.3273e-11	885.03
15.542	677.96
678.27	15.861
53.715	509.07
509.35	53.686
389.71	102.97
102.89	389.35
314.11	147.01
147.37	314.11
178.04	269.54
270.44	178.94
471.54	65.161
65.216	471.39
