98.273548	2278.1461
2331.2107	91.436486
759.90757	808.27433
942.19682	645.22079
588.33133	1000.9089
1705.7955	221.08594
2019.7555	134.88069
150.97932	1939.0021
1119.9342	507.83402
1485.5274	307.17493
471.13017	1163.0969
362.64665	1349.5632
221.96443	1704.0309
286.74856	1522.942
1279.8313	408.83084
