163.41	174.47
650.22	1.0856
1.4348	650.39
491.04	15.287
13.696	500.68
363.92	47.352
42.488	379.76
277.33	87.877
78.362	294.71
109.73	241.03
224.16	121.3
131.77	209.39
194.05	144.36
334.91	58.863
51.297	352.7
