55.455	66.421
242.73	0.0019008
181.35	5.045
0.0066	242.68
3.3086	190.53
131.78	16.849
12.326	147.4
97.767	32.408
23.773	115.72
77.461	46.115
34.332	94.597
43.03	82.172
120.67	21.297
66.458	55.418
170.92	6.4114
