1713.3	2054.4
2802.1	1143.2
2268.7	1521
1236.9	2666.8
1432.4	2385.8
1991	1776.7
2578.9	1297.8
1046	2952.3
1554.9	2227.4
1852.2	1915.6
2131.4	1639.4
2447	1389.1
1120.1	2835.5
1316.9	2551.2
2948.8	1046
