267.15627	5620.772
5702.8429	273.37026
440.50338	4587.2892
4648.5627	428.06571
1144.2007	2927.7625
668.54425	3889.8461
4003.7298	621.322
852.93659	3459.4056
1441.7975	2463.9859
2300.1436	1534.8142
2707.7208	1253.7323
1706.9617	2134.9318
2003.9921	1818.77
3528.8642	816.31508
3069.7383	1041.9862
