136.84	136.84
0.062389	547.45
547.44	0.038952
8.543	419.15
419.67	9.0694
32.296	314.61
314.96	32.281
240.4	62.277
62.672	240.44
90.446	194.05
193.55	89.99
109.74	166.95
166.68	109.97
39.977	291.91
292.47	39.791
