221.26	221.26
885.03	4.0206e-09
1.6747e-05	885.09
13.822	677.64
677.6	13.829
51.903	508.28
508.25	51.912
101.02	388.03
388.02	101.03
145.73	312.49
312.49	145.73
269.22	177.99
177.99	269.22
64.482	471.73
471.71	64.49
18.994	644.71
644.68	18.999
24.122	616.93
116.69	358.99
358.98	116.69
616.9	24.128
74.722	445.43
28.93	593.93
445.41	74.731
197.93	245.89
593.92	28.934
245.89	197.93
159.12	293.62
33.234	575.26
293.62	159.12
